respondentID,Owners,AreaType,HistoricalBuilding,ROOFsunlight,HPrenovation,PrivateParking,OWNconventionalcar,OWNhybridcar,OWNelectriccar,OWNsolarsystem,OWNthermal,OWNheatpump,OWNstoragebattery,FutureNOcar,WhenConventionalCar,WhenHeV,EVWoMowners,VoiturePrincipale,CarPurchaseFrequency,WhenThermique,HPWoMowners,PVWoMowners,BatteryOWNERS_r1,Battery_installation,CarSize,neighboordhood_r2,PVPROBben_savings.x,PVPROBben_independence.x,PVPROBben_environment.x,PVPROBben_collectiveAction.x,PVPROBrisks_highInvestCost.x,PVPROBrisks_lowReturnOnInvestment.x,HPPROBben_savings.x,HPPROBben_environment.x,HPPROBben_collectiveAction.x,HPPROBrisks_highInvestCost.x,HPPROBrisks_lowReturnOnInvestment.x,EVPROBben_savings,EVPROBben_independence,EVPROBben_environment,EVPROBben_collectiveAction,EVPROBrisks_highInvestCost,EVPROBrisks_lowReturnOnInvestment,NegEmotionsCC,PosEmotionsCC,PVEmotion.x,EVEmotion,PVIntercept,PVInvCost,PVNetBill,PVGHG,PVSelfsuff,PVPeers,PVPROBben_savings.y,PVPROBben_independence.y,PVPROBben_environment.y,PVPROBben_collectiveAction.y,PVPROBrisks_highInvestCost.y,PVPROBrisks_lowReturnOnInvestment.y,PVEmotion.y,PVNegEmotionsCC,PVPosEmotionsCC,PVOWNelectriccar,PVOWNheatpump,sEVIntercept,sEVInvCost,sEVSavings,sEVGHG,sEVRange,sEVPeers,sEVPROBben_savings,sEVPROBben_independence,sEVPROBben_environment,sEVPROBben_collectiveAction,sEVPROBrisks_highInvestCost,sEVPROBrisks_lowReturnOnInvestment,sEVEmotion,sEVNegEmotionsCC,sEVPosEmotionsCC,sEVOWNsolarpanels,sEVOWNheatpump,mEVIntercept,mEVInvCost,mEVSavings,mEVGHG,mEVRange,mEVPeers,mEVPROBben_savings,mEVPROBben_independence,mEVPROBben_environment,mEVPROBben_collectiveAction,mEVPROBrisks_highInvestCost,mEVPROBrisks_lowReturnOnInvestment,mEVEmotion,mEVNegEmotionsCC,mEVPosEmotionsCC,mEVOWNsolarpanels,mEVOWNheatpump,lEVIntercept,lEVInvCost,lEVSavings,lEVGHG,lEVRange,lEVPeers,lEVPROBben_savings,lEVPROBben_independence,lEVPROBben_environment,lEVPROBben_collectiveAction,lEVPROBrisks_highInvestCost,lEVPROBrisks_lowReturnOnInvestment,lEVEmotion,lEVNegEmotionsCC,lEVPosEmotionsCC,lEVOWNsolarpanels,lEVOWNheatpump,HPIntercept,HPInvCost,HPSavings,HPGHG,HPPeers,HPPROBben_savings.y,HPPROBben_environment.y,HPPROBben_collectiveAction.y,HPPROBrisks_highInvestCost.y,HPPROBrisks_lowReturnOnInvestment.y,HPEmotion.y,HPNegEmotionsCC,HPPosEmotionsCC,HPOWNelectriccar,HPOWNsolarpanels,emoPVposWOM,emoPVnegWOM,emoHPposWOM,emoHPnegWOM,emoEVposWOM,emoEVnegWOM
1892,0,urban,Not,Yes,2010-2019,Yes,1,0,0,0,0,0,0, ,2002, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,5,0.5,0.833333333,1,0.833333333,0.333333333,0.333333333,1,0.833333333,0.833333333,0.166666667,0.166666667,0.666666667,0.5,0.833333333,0.833333333,0.333333333,0.333333333,0.595238095,0.555555556,0.99,0.9,-1.105611358,-0.227107462,0.000197207,-0.062700017,5.476310946,0.577514668,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.214529395,-0.274245598,0.087670025,-0.088144956,0.352986108,0.144325758,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.073956213,-0.833923302,0.850879418,-0.081148847,0.096316722,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1895,0,urban,Not,Yes,2000-2009,Yes,1,0,0,1,0,1,0, ,2020, , ,ConventionalCAR,every 12 years or when needed, ,PositiveFeedback,NeutralFeedback,Not, ,Medium car,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666667,0.666666667,0.833333333,0.666666667,0.666666667,0.666666667,0.595238095,0.5,0.62,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.156708325,-0.055049982,0.119424695,-0.091316865,0.345285714,0.608077979,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1896,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Yes, ,5,0.666666667,0.333333333,0.333333333,0.333333333,0.5,0.666666667,0.666666667,0.5,0.333333333,0.333333333,0.333333333,NA,NA,NA,NA,NA,NA,0.214285714,0,0.83,0.78,0.171307109,-0.058402523,0.002923779,-0.088471691,6.232462883,1.049271227,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.752642088,-0.113701911,0.212709389,-0.142689217,2.014053581,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1897,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Not, ,6,0.666666667,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,1,0.666666667,0.833333333,0.5,0,NA,NA,NA,NA,NA,NA,0.571428571,0.166666667,0.77,0.68,-2.04533857,-0.443500407,0.002762494,-0.013873473,5.472897059,0.444926001,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.763270946,-0.22298499,0.396401134,-0.116236994,1.734869061,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1898,0,urban,Yes,Yes,2010-2019,Not,1,0,0,0,0,0,0, ,Je ne me souviens pas, , ,ConventionalCAR,every 8 years, , , , ,Not,Medium car,3,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.5,0.5,0.666666667,0.5,0.5,0.666666667,0.166666667,0.666666667,0.5,1,0.833333333,0.357142857,0.277777778,0.85,0.75,-1.500824989,-0.323457814,0.001918469,-0.041326396,5.532495724,0.4552173,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.174070629,-0.101206656,0.14122863,-0.088507669,0.24050139,0.528986411,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.022266529,-0.500432532,1.06126032,-0.203369485,0.870957214,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1901,0,urban,Yes,Yes,I don't know,Yes,0,0,0,0,0,0,0,Yes, , , , , , , , , ,Not,Small car,4,0.333333333,0.333333333,0.333333333,0.333333333,0,0.166666667,0.5,0.333333333,0.166666667,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.261904762,0.222222222,0.25,0.23,-1.264044395,-0.268264001,0.001504976,-0.062958268,5.536527394,0.43946605,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.231482011,-0.1743472,0.082758149,-0.089594533,0.198887073,-0.608002319,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.762084206,-0.414671382,0.727103358,-0.182373994,0.819537802,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1902,0,suburban,Not,Yes,2000-2009,Not,1,0,0,0,0,0,0, ,2017, , ,ConventionalCAR,every 8 years, , , , ,Yes,Large car,5,0.333333333,0.166666667,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.333333333,0.5,0.333333333,0,0.5,0.5,0.833333333,0.833333333,0.595238095,0.277777778,0.9,0.11,-1.776053516,-0.321229016,-0.000334575,-0.024550867,5.464485193,0.402890865,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.822660766,-0.095774528,0.056870658,-0.126159002,0.825056629,0.096052922,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,2.602511815,-0.206898363,0.272623854,-0.090095713,1.750904889,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1905,1,urban,Not,Yes,I don't know,Yes,1,0,1,1,0,1,0, ,Je ne me souviens pas, ,PositiveFeedback,EV,every 12 years or when needed, ,PositiveFeedback,PositiveFeedback,Not, , ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595238095,0.388888889,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1906,0,urban,Not,Yes,I don't know,Not,0,0,0,0,0,0,0,Not, , , , , , , , , ,Not, ,4,0.833333333,0.5,0.833333333,0.833333333,0.833333333,0.5,0.833333333,0.666666667,0.666666667,0.833333333,0.5,NA,NA,NA,NA,NA,NA,0.80952381,0.333333333,0.96,0.94,-0.247217019,-0.110257841,0.0017398,-0.038381931,6.437182392,0.888457421,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.594731748,-0.189570253,0.265868371,-0.095016411,1.695482474,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1907,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2021, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,3,0.666666667,0.333333333,1,0,0.5,0.333333333,0.5,1,0.166666667,0.333333333,0.5,0.833333333,0.333333333,1,0,0.5,0.5,0.523809524,0.388888889,1,0.71,-0.226846185,-0.116380954,0.000651466,-0.088243925,6.010182937,0.493340266,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,3.971234986,-0.210575129,0.098552436,-0.126719296,0.335470884,0.100549769,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.404657485,-0.48876463,1.000970645,-0.213633146,0.844695135,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1909,1,suburban,Not,Yes,2000-2009,Yes,1,1,0,0,0,1,0, ,2019,2021, ,HEV,every 4 years, ,PositiveFeedback, , ,Not,Large car,7,0.666666667,0.666666667,0.833333333,0.833333333,0.5,0.666666667,NA,NA,NA,NA,NA,0.666666667,0.666666667,1,1,0.5,0.5,0.714285714,0.722222222,1,1,-0.031910499,0.08798447,0.001174629,-0.114756088,8.404976425,0.812219183,1.069849741,0.182137167,0.627185034,1.213393704,-1.064254834,-0.475503789,0.433814273,0.039795865,0.201291911,0.740788254,-0.232731592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.370453853,-0.034083975,0.01904041,-0.204857423,0.89075329,0.249582023,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1910,0,urban,Not,Yes,2000-2009,Not,1,0,0,0,0,0,0, ,2021, , ,ConventionalCAR,every year, , , , ,Not,Small car,3,0.333333333,0.5,0.333333333,0.166666667,0.333333333,0.333333333,0.166666667,0.833333333,0.333333333,0.5,0.666666667,0,0,0.166666667,0.666666667,0.5,0.333333333,0.476190476,0.611111111,0.23,0.86,-1.710351299,-0.314274063,0.001299096,-0.026174621,5.476906256,0.336417345,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,1.959021892,-0.096830658,0.054799571,-0.027971791,-0.062570375,0.790744473,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481397894,-0.414967332,0.729890913,-0.194076205,0.699711931,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1913,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2021, , ,ConventionalCAR,every 4 years, , , , ,Not,Large car,3,0.833333333,0.666666667,0.666666667,0.833333333,0.333333333,0.333333333,0.333333333,0.833333333,0.666666667,0.5,0.5,0.333333333,0.166666667,0.5,0.5,0.333333333,0.666666667,0.452380952,0.166666667,0.25,0.73,0.190456653,-0.014912363,0.00125526,-0.112286805,6.032205216,0.555461672,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.881172246,-0.042985091,0.074197123,-0.177990693,1.32498902,0.555560941,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,2.595063419,-0.175347351,0.684888412,-0.232550641,1.673649325,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1914,0,urban,Not,Yes,I don't know,Yes,1,0,1,1,1,0,0, ,2019, ,MixedFeedback,ConventionalCAR,every 12 years or when needed,Je ne me souviens pas, ,MixedFeedback,Yes, , ,2,NA,NA,NA,NA,NA,NA,0.5,0.833333333,0.666666667,0.833333333,0.333333333,NA,NA,NA,NA,NA,NA,0.428571429,0.277777778,0.75,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.073436227,-0.208527203,1.139779543,-0.26438938,2.06577338,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1915,0,urban,Not,Yes,I don't know,Not,1,0,0,0,0,0,0, ,2020, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Small car,1,1,0.5,1,1,0.666666667,1,0.833333333,0.833333333,0.833333333,1,0.5,0.666666667,0.666666667,1,0,1,0.666666667,1,0,0.5,0.74,-1.078837785,-0.278369678,0.003881179,-0.051260498,5.912528912,0.445937283,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,5.097470018,0.013149741,0.108001453,-0.18581418,0.653149174,-0.47204762,1.90558475,1.02553557,1.796615369,0.190167183,-1.076068181,0.107928073,0.668465529,0.726193125,-0.759835072,0.002130821,0.353338683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.327060577,-0.379472264,1.068936161,-0.203822543,1.886511486,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1917,0,suburban,Not,Yes,2019 or later,Yes,1,0,0,1,0,1,0, ,2016, , ,ConventionalCAR,every 12 years or when needed, ,PositiveFeedback,PositiveFeedback,Not, ,Medium car,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.666666667,0.5,0.5,0.5,0.333333333,0.333333333,0.7,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.124669304,-0.08542313,0.08842885,-0.036508429,0.203599075,1.023812443,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1918,0,urban,Not,Yes,I don't know,Yes,1,0,0,0,0,0,0, ,2002, , ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Medium car,4,0.833333333,0.5,0.5,0.5,0.833333333,0.5,0.666666667,0.5,0.5,0.666666667,0.5,0.5,0,0.833333333,0.166666667,0.666666667,0.666666667,0.285714286,0.277777778,0.5,0.26,-0.719430256,-0.243736363,0.004205581,-0.05280594,6.017433757,0.659678928,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.167280382,-0.01396602,0.120952282,-0.124113361,0.549430977,0.429307414,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.542949149,-0.418462404,0.423478282,-0.056377507,1.829442258,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1919,0,urban,Not,Yes,2000-2009,Yes,1,0,0,0,0,0,0, ,2015, , ,ConventionalCAR,every 8 years, , , , ,Not,Medium car,4,0.333333333,0.166666667,0.5,0,0.333333333,0.166666667,0.5,0.166666667,0.5,0.666666667,0.5,0.5,0.666666667,0.5,0.166666667,0.5,0.333333333,0.452380952,0.388888889,0.74,0.86,-1.143220259,-0.167452718,0.002780866,-0.030188075,6.047550043,0.569988257,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.145789966,-0.035650495,0.12438145,-0.092162791,0.164019108,0.612584284,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95247015,0.087594084,-0.147553129,-0.139337114,1.249130242,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1922,0,rural,Not,Not,2010-2019,Yes,1,0,0,0,0,0,0, ,2017, , ,ConventionalCAR,every 8 years, , , , ,Yes,Medium car,7,0.833333333,0.833333333,0.833333333,0.833333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.833333333,0.5,0.59,0.39,-1.610345003,-0.375541647,0.001544171,-0.002110626,5.821135782,0.543900787,1.632934187,0.466730152,0.446159622,0.454964248,-1.004674468,0.122483512,1.09108428,1.228351355,0.320619746,0.052868224,0.012972668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.126858618,-0.162508197,0.073894369,0.006082213,0.118885828,1.074427504,1.175740122,0.607893547,1.039067853,0.215500287,-1.014752689,-0.520960791,1.449335409,0.289788546,-0.075828949,0.539662865,0.065356628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.227211493,-0.670897928,0.596908015,-0.021438379,0.880159241,3.49177582,2.161598038,-0.885443352,-0.970680476,-0.188559868,1.647800162,1.210711697,0.219153083,-0.23124374,0.278823238,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1923,1,rural,Not,Yes,I don't know,Yes,1,1,0,0,0,0,0, ,2017,2021, ,ConventionalCAR,every 12 years or when needed, , , , ,Not,Large car,7,0.833333333,0.666666667,0.5,0.166666667,0.666666667,0.333333333,0.833333333,0.5,0.5,0.5,0.333333333,0.166666667,0.166666667,0.166666667,0.166666667,0.666666667,0.333333333,0.023809524,0,1,1,1.150311861,-0.255239293,0.004648698,-0.056866527,8.19916121,0.338814078,1.069849741,0.182137167,0.627185034,1.213393704,-1.064254834,-0.475503789,0.433814273,0.039795865,0.201291911,0.740788254,-0.232731592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.273788781,-0.090859836,0.189174129,-0.109772376,1.498690884,1.416004429,4.332540293,0.345358873,2.167301738,0.307336263,-1.658048382,0.330187028,0.119272061,-0.888829706,-0.904266788,0.215179236,-0.201205797,3.856140321,-0.262101681,0.049296204,-0.161573608,-1.027317313,3.153792289,2.289863379,-0.297357579,-1.66821826,0.182380349,1.614212581,1.090699657,-0.036396201,0.764293046,-0.003157494,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
1924,1,suburban,Not,Yes,2010-2019,Yes,1,0,1,1,0,1,0, ,2017, ,PositiveFeedback,EV,every 8 years, ,PositiveFeedback,PositiveFeedback,Not, , ,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476190476,0.111111111,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557,-0.0621,0.063,-0.0705,0.068,-0.0771
